,Task lang,Aux lang,Accuracy,Rank,Accuracy level,Overlap word-level,Transfer lang dataset size,Target lang dataset size,Transfer over target size ratio,Transfer lang TTR,Target lang TTR,Transfer target TTR distance,GENETIC,SYNTACTIC,FEATURAL,PHONOLOGICAL,INVENTORY,GEOGRAPHIC
1417,hun,fin,0.8556,32,28,0.0126574685062987,18723,1800,10.401666666666667,0.3189427368077481,0.4546198320061089,0.0890668964505525,0.6082,0.277,0.2761,0.2817,0.3061,0.09841971443942525
1418,hun,grc,0.8522,40,20,5.99880023995201e-05,17081,1800,9.489444444444445,0.1730742274014335,0.4546198320061089,0.3835312439444643,1.0,0.3964,0.6108,1.1766,1.2875,0.05333738308053372
1419,hun,nor,0.8445,51,9,0.0213557288542291,20045,1800,11.136111111111113,0.1846147253241721,0.4546198320061089,0.3527339015174302,1.0,0.5358,0.5844,0.3824,0.4996,0.08518039649967724
1420,hun,ara,0.1616,59,1,5.99880023995201e-05,19738,1800,10.965555555555556,4.7672168034857886e-06,0.4546198320061089,0.999979027787734,1.0,0.4348,0.6434,1.1766,1.2875,0.13346798930366768
1421,hun,lao,0.8493,46,14,0.0025194961007798,18400,1800,10.22222222222222,0.1715984617000315,0.4546198320061089,0.3875624604934208,1.0,0.4612,0.4919,0.6326,0.4646,0.3965884653219378
1422,hun,est,0.853,38,22,0.0237552489502099,26197,1800,14.553888888888888,0.3337469262526225,0.4546198320061089,0.0706905191007435,0.9896,0.4118,0.6156,1.1766,1.2875,0.07072211878295334
1423,hun,kor,0.8538,36,24,0.007618476304739,27363,1800,15.201666666666666,0.2977608806802764,0.4546198320061089,0.1190479332448631,1.0,0.2713,0.3014,0.4078,0.4032,0.399185443027913
1424,hun,jpn,0.8729,17,43,0.0,57256,1800,31.808888888888887,0.0003197953309881,0.4546198320061089,0.9985936255705206,1.0,0.2947,0.3392,0.5342,0.5054,0.43619790010630555
1425,hun,rus,0.8553,34,26,0.0149370125974805,61889,1800,34.382777777777775,0.2241205920170711,0.4546198320061089,0.2570645801859818,1.0,0.2413,0.2932,0.2301,0.4425,0.19428140281893033
1426,hun,ces,0.8323,58,2,0.0372525494901019,87913,1800,48.840555555555554,0.1727176492441835,0.4546198320061089,0.3845033455484944,1.0,0.3116,0.3444,0.6224,0.3928,0.02474239952556574
1427,tel,bxr,0.8946,1,59,0.0004486316733961,927,1328,0.6980421686746988,0.6023336111441838,0.3446196660482374,0.5592367767029858,1.0,0.4075,0.6559,1.1421,1.3756,0.22714423212105317
1428,tel,kmr,0.8752,21,39,0.0013458950201884,754,1328,0.5677710843373494,0.3877346961448728,0.3446196660482374,0.015652267905208,1.0,0.4884,0.5148,0.3312,0.5486,0.21831297865386146
1429,tel,hsb,0.8655,33,27,0.0022431583669807,646,1328,0.4864457831325301,0.5423194196193881,0.3446196660482374,0.3291032275274702,1.0,0.5435,0.721,1.1421,1.3756,0.3338159978828007
1430,tel,kaz,0.8863,2,58,0.0004486316733961,1078,1328,0.8117469879518072,0.6191198786039454,0.3446196660482374,0.6344614737330775,1.0,0.5227,0.708,1.0574,1.3756,0.1505032104253574
1431,tel,hye,0.8738,23,37,0.0004486316733961,564,1328,0.4246987951807229,0.5479001354751306,0.3446196660482374,0.3479454769900702,1.0,0.389,0.4328,0.552,0.5403,0.2186881230564762
1432,tel,swl,0.8793,14,46,0.0004486316733961,203,1328,0.1528614457831325,0.4872907625542468,0.3446196660482374,0.1713925276184482,1.0,0.5435,0.721,1.1421,1.3756,0.32001055956601565
1433,tel,lit,0.8766,18,42,0.0004486316733961,263,1328,0.1980421686746988,0.5654157163591126,0.3446196660482374,0.4104899096497551,1.0,0.3531,0.4091,0.3119,0.4628,0.295667950669925
1434,tel,bel,0.8627,40,20,0.0008972633467922,393,1328,0.295933734939759,0.5525618374558304,0.3446196660482374,0.3640868847691094,1.0,0.3714,0.6556,1.1421,1.3756,0.26873185730105303
1435,tel,mar,0.8738,23,37,0.0022431583669807,466,1328,0.3509036144578313,0.5290718671000361,0.3446196660482374,0.2864755550110302,1.0,0.3421,0.3851,0.5931,0.3411,0.0013257548299149054
1436,tel,cop,0.8766,18,42,0.0031404217137729,514,1328,0.3870481927710843,0.4940717882085432,0.3446196660482374,0.1880719631877832,1.0,0.4299,0.5036,0.5162,0.8075,0.2518880840473446
1437,tel,tam,0.8821,7,53,0.0004486316733961,600,1328,0.4518072289156626,0.5614149588826524,0.3446196660482374,0.3957487777287247,0.8831,0.2772,0.3451,0.5433,0.4145,0.011831763967771273
1438,tel,gle,0.8599,42,18,0.0013458950201884,1020,1328,0.7680722891566265,0.3499300699300699,0.3446196660482374,0.0002374515400029,1.0,0.4035,0.4471,0.6044,0.4817,0.3953461039207423
1439,tel,hun,0.8752,21,39,0.0013458950201884,1800,1328,1.355421686746988,0.4546198320061089,0.3446196660482374,0.1018841358543837,1.0,0.3911,0.4297,0.3546,0.4536,0.29618738024418745
1440,tel,afr,0.8807,11,49,0.0004486316733961,1934,1328,1.4563253012048192,0.203484865408243,0.3446196660482374,0.1677212589936679,1.0,0.716,0.6944,0.7521,0.5439,0.4086491911900627
1441,tel,vie,0.8696,29,31,0.0031404217137729,3000,1328,2.259036144578314,0.1568043561492321,0.3446196660482374,0.2970173834607504,1.0,0.4807,0.4881,0.4667,0.4948,0.15429362285069603
1442,tel,uig,0.8779,15,45,0.0008972633467922,3456,1328,2.602409638554217,0.4374610522567435,0.3446196660482374,0.0725776860962221,1.0,0.4512,0.6788,1.1219,1.3756,0.13967355863812286
1443,tel,ell,0.8655,33,27,0.0013458950201884,2521,1328,1.898343373493976,0.2837253360022877,0.3446196660482374,0.0312229259483851,1.0,0.4389,0.4851,0.3945,0.5611,0.2877233971874649
1444,tel,sme,0.8724,26,34,0.0004486316733961,3122,1328,2.3509036144578315,0.4513223794042703,0.3446196660482374,0.0958673697517452,1.0,0.3751,0.654,1.1421,1.3756,0.33399884777805644
1445,tel,glg,0.8571,48,12,0.0031404217137729,3993,1328,3.006777108433735,0.2302721876615389,0.3446196660482374,0.110096387561358,1.0,0.4021,0.4571,0.5433,0.472,0.3928984488833476
1446,tel,srp,0.8599,42,18,0.0004486316733961,3891,1328,2.9299698795180724,0.3111760696308725,0.3446196660482374,0.0094177212823537,1.0,0.5022,0.7022,1.1807,1.3756,0.2965552712196249
1447,tel,got,0.8849,4,56,0.0004486316733961,5401,1328,4.067018072289157,0.1811019353439708,0.3446196660482374,0.2251384066847943,1.0,0.5035,0.7022,1.1421,1.3756,0.2640073700886738
1448,tel,tur,0.8821,7,53,0.0026917900403768,5635,1328,4.243222891566265,0.5061541783632045,0.3446196660482374,0.2197103597591778,1.0,0.4089,0.4372,0.362,0.5224,0.23272490097555923
1449,tel,zho,0.8821,7,53,0.0004486316733961,4997,1328,3.762801204819277,0.9869043288468534,0.3446196660482374,3.473561468771614,1.0,0.4098,0.4504,0.4093,0.5451,0.14050250126384878
1450,tel,urd,0.8835,5,55,0.0004486316733961,5130,1328,3.862951807228916,0.1056406117958751,0.3446196660482374,0.480883152115381,1.0,0.4611,0.4916,0.6148,0.4104,0.045260510600576044
1451,tel,chu,0.8641,37,23,0.0004486316733961,6337,1328,4.771837349397591,0.1959524016329366,0.3446196660482374,0.1861018052050146,1.0,0.5435,0.721,1.1421,1.3756,0.28277655253139056
1452,tel,swe,0.8641,37,23,0.0026917900403768,6026,1328,4.537650602409639,0.2404336943809909,0.3446196660482374,0.0913983548025242,1.0,0.4278,0.4606,0.5739,0.4696,0.31660770155017026
1453,tel,dan,0.8641,37,23,0.0013458950201884,5512,1328,4.150602409638554,0.2897915761056075,0.3446196660482374,0.0253119799957271,1.0,0.4219,0.6785,1.1421,1.3756,0.3339432487133046
1454,tel,ind,0.8779,15,45,0.0008972633467922,5593,1328,4.211596385542169,0.2927781145801758,0.3446196660482374,0.0226295472960838,1.0,0.4683,0.4852,0.384,0.4658,0.2470471633805905
1455,tel,ukr,0.8807,11,49,0.0026917900403768,5873,1328,4.422439759036145,0.4399821508255243,0.3446196660482374,0.0765728836872235,1.0,0.3802,0.4393,0.5619,0.492,0.25609149188539937
1456,tel,fas,0.8627,40,20,0.0004486316733961,5997,1328,4.515813253012048,0.15688157524207,0.3446196660482374,0.296773199980242,1.0,0.4044,0.4502,0.4093,0.5197,0.1423375569205684
1457,tel,heb,0.846,56,4,0.0017945266935845,6216,1328,4.680722891566265,0.4067013046511386,0.3446196660482374,0.0324523557473441,1.0,0.4185,0.4878,0.7063,0.5795,0.24215044481229225
1458,tel,eus,0.8835,5,55,0.0013458950201884,8993,1328,6.771837349397591,0.3519527880166261,0.3446196660482374,0.0004527909129829,0.9819,0.43,0.4754,0.4587,0.5197,0.3877899745743754
1459,tel,lav,0.8655,33,27,0.0031404217137729,7703,1328,5.800451807228916,0.37546297265061,0.3446196660482374,0.0080101702656277,1.0,0.3733,0.6295,0.3945,1.3756,0.29116950670939246
1460,tel,slv,0.8571,48,12,0.0026917900403768,8000,1328,6.024096385542169,0.3676498731122853,0.3446196660482374,0.0044659676301962,1.0,0.3613,0.4288,0.5931,0.4828,0.3180021519910543
1461,tel,hrv,0.871,27,33,0.0013458950201884,8889,1328,6.693524096385542,0.2981575694863614,0.3446196660482374,0.0181768026351717,1.0,0.5267,0.5459,0.5931,0.5267,0.314670089955431
1462,tel,ron,0.8585,45,15,0.0031404217137729,9524,1328,7.171686746987952,0.2570438554726763,0.3446196660482374,0.0645785392147102,1.0,0.4719,0.5008,0.4093,0.4883,0.27454503048111234
1463,tel,slk,0.8779,15,45,0.0008972633467922,10604,1328,7.984939759036145,0.4130087201061381,0.3446196660482374,0.0393815748096411,1.0,0.5435,0.721,1.1421,1.3756,0.30327561418150945
1464,tel,bul,0.8863,2,58,0.0017945266935845,11138,1328,8.387048192771084,0.2891950325041875,0.3446196660482374,0.0258657780220107,1.0,0.4926,0.5133,0.2729,0.5081,0.27154443769045655
1465,tel,por,0.853,53,7,0.0031404217137729,12078,1328,9.09487951807229,0.1985895453616555,0.3446196660482374,0.1795580059490922,1.0,0.381,0.4408,0.5307,0.4589,0.7046158862756455
1466,tel,nld,0.8821,7,53,0.0022431583669807,13583,1328,10.22816265060241,0.2163749886307094,0.3446196660482374,0.1384836764042166,1.0,0.3933,0.4436,0.5549,0.4962,0.35393935207408617
1467,tel,eng,0.8571,48,12,0.0053835800807537,16622,1328,12.51656626506024,0.1746279711803919,0.3446196660482374,0.2433185912942428,1.0,0.4437,0.4683,0.3119,0.4334,0.34038262651256873
1468,tel,ita,0.871,27,33,0.0022431583669807,14167,1328,10.667921686746988,0.2090539911907565,0.3446196660482374,0.1547459766236577,1.0,0.3835,0.4474,0.5619,0.492,0.3402463526153567
1469,tel,cat,0.8655,33,27,0.0049349484073575,16678,1328,12.558734939759036,0.1431069684669108,0.3446196660482374,0.3419201687224777,1.0,0.4091,0.4443,0.0,0.4366,0.39913315442179254
1470,tel,hin,0.8766,18,42,0.0004486316733961,16647,1328,12.53539156626506,0.072831563624156,0.3446196660482374,0.6219862277479489,1.0,0.3902,0.4028,0.4511,0.3019,0.0008311847735826589
1471,tel,pol,0.8696,29,31,0.0049349484073575,17246,1328,12.98644578313253,0.4049278834815912,0.3446196660482374,0.0306247723762086,1.0,0.3799,0.4533,0.1515,0.5132,0.30562080541566855
1472,tel,deu,0.8558,51,9,0.0017945266935845,15590,1328,11.739457831325302,0.2724193133980275,0.3446196660482374,0.0438933292888723,1.0,0.4844,0.5105,0.4093,0.5137,0.3375097275896285
1473,tel,fro,0.8599,42,18,0.0004486316733961,17678,1328,13.311746987951809,0.0937745835963677,0.3446196660482374,0.5298233187051464,1.0,0.5035,0.7022,1.1421,1.3756,0.36319313069595427
1474,tel,spa,0.8807,11,49,0.0049349484073575,17680,1328,13.313253012048191,0.1474296839146102,0.3446196660482374,0.3274082215692165,1.0,0.5275,0.5463,0.5303,0.5428,0.6999551190942007
1475,tel,fra,0.8516,54,6,0.0040376850605652,16448,1328,12.385542168674698,0.2057620460579268,0.3446196660482374,0.1623526268731717,1.0,0.4399,0.4696,0.4511,0.4579,0.37990798022448996
1476,tel,fin,0.8585,45,15,0.0058322117541498,18723,1328,14.098644578313252,0.3189427368077481,0.3446196660482374,0.0055514451611455,1.0,0.4066,0.4309,0.3195,0.4628,0.3010585926973496
1477,tel,grc,0.8585,45,15,0.0004486316733961,17081,1328,12.862198795180722,0.1730742274014335,0.3446196660482374,0.2477868387567121,1.0,0.4205,0.6702,1.1421,1.3756,0.28095876462153746
1478,tel,nor,0.8516,54,6,0.0040376850605652,20045,1328,15.094126506024097,0.1846147253241721,0.3446196660482374,0.2155691811416049,1.0,0.4742,0.4907,0.344,0.3986,0.3405249749047187
1479,tel,ara,0.2816,59,1,0.0004486316733961,19738,1328,14.862951807228916,4.7672168034857886e-06,0.3446196660482374,0.9999723336518485,1.0,0.4192,0.6861,1.1421,1.3756,0.18233303023977135
1480,tel,lao,0.8544,52,8,0.0004486316733961,18400,1328,13.855421686746988,0.1715984617000315,0.3446196660482374,0.2520684825107147,1.0,0.4343,0.4707,0.5619,0.5065,0.14481480552523804
1481,tel,est,0.8419,57,3,0.0022431583669807,26197,1328,19.726656626506024,0.3337469262526225,0.3446196660482374,0.0009954005466479,0.9819,0.3825,0.6528,1.1421,1.3756,0.29164723966226136
1482,tel,kor,0.8738,23,37,0.0049349484073575,27363,1328,20.6046686746988,0.2977608806802764,0.3446196660482374,0.0184885111497205,1.0,0.3857,0.4328,0.4326,0.5246,0.2436089982325226
1483,tel,jpn,0.7101,58,2,0.0,57256,1328,43.1144578313253,0.0003197953309881,0.3446196660482374,0.9981449291327018,1.0,0.3676,0.427,0.4947,0.526,0.2891224380253098
1484,tel,rus,0.8669,32,28,0.0035890533871691,61889,1328,46.60316265060241,0.2241205920170711,0.3446196660482374,0.1222608201307273,1.0,0.3929,0.4579,0.362,0.5519,0.22683494157437736
1485,tel,ces,0.8682,31,29,0.0053835800807537,87913,1328,66.19954819277109,0.1727176492441835,0.3446196660482374,0.2488180198102419,1.0,0.3468,0.4179,0.5931,0.5176,0.3105814682541618
1486,afr,bxr,0.9466,7,53,0.0030738829728839,927,1934,0.4793174767321613,0.6023336111441838,0.203484865408243,3.8419546555939896,1.0,0.7321,0.8609,1.2118,1.3565,0.5944166132667412
1487,afr,kmr,0.9462,10,50,0.0041716983203425,754,1934,0.389865563598759,0.3877346961448728,0.203484865408243,0.819879388692779,0.9087,0.6707,0.6193,0.8391,0.5959,0.3757002711343627
1488,afr,hsb,0.9493,2,58,0.0069162366889889,646,1934,0.3340227507755946,0.5423194196193881,0.203484865408243,2.772752845756318,0.8919,0.7036,0.766,1.2118,1.3565,0.4514255630263188
1489,afr,kaz,0.9457,14,46,0.0054890767372927,1078,1934,0.5573940020682523,0.6191198786039454,0.203484865408243,4.172151060770148,1.0,0.6824,0.7505,1.1331,1.3565,0.48214401122103867
1490,afr,hye,0.9478,4,56,0.0021956306949171,564,1934,0.2916235780765253,0.5479001354751306,0.203484865408243,2.8648413063263067,0.86,0.7501,0.7592,0.9308,0.5847,0.4382212761641728
1491,afr,swl,0.946,12,48,0.0001097815347458,203,1934,0.1049638055842812,0.4872907625542468,0.203484865408243,1.9452642444401085,1.0,0.7036,0.766,1.2118,1.3565,0.5095444706176405
1492,afr,lit,0.9436,20,40,0.0018662860906795,263,1934,0.1359875904860392,0.5654157163591126,0.203484865408243,3.16363944158253,0.86,0.7524,0.7649,0.8252,0.5592,0.4712033827078183
1493,afr,bel,0.9468,6,54,0.0038423537161049,393,1934,0.203205791106515,0.5525618374558304,0.203484865408243,2.942918084972008,0.879,0.7472,0.878,1.2118,1.3565,0.4643590932491706
1494,afr,mar,0.9494,1,59,0.0001097815347458,466,1934,0.2409513960703205,0.5290718671000361,0.203484865408243,2.560176402022809,0.9014,0.7556,0.7568,0.7724,0.6004,0.4094293548213616
1495,afr,cop,0.9449,15,45,0.0001097815347458,514,1934,0.265770423991727,0.4940717882085432,0.203484865408243,2.039331866023052,1.0,0.7448,0.7633,0.9263,0.8141,0.30916106383303044
1496,afr,tam,0.9465,9,51,0.0036227906466132,600,1934,0.3102378490175801,0.5614149588826524,0.203484865408243,3.094084720909632,1.0,0.7462,0.7478,0.7243,0.6242,0.4050074394009603
1497,afr,gle,0.9458,13,47,0.0079042705017016,1020,1934,0.5274043433298863,0.3499300699300699,0.203484865408243,0.5179479080071064,0.9087,0.7793,0.7751,0.7106,0.6055,0.48509485904426575
1498,afr,hun,0.9462,10,50,0.0120759688220441,1800,1934,0.9307135470527405,0.4546198320061089,0.203484865408243,1.5231761985341012,1.0,0.7592,0.7583,0.7823,0.5107,0.4228767933724909
1499,afr,tel,0.9445,18,42,0.0001097815347458,1328,1934,0.6866597724922441,0.3446196660482374,0.203484865408243,0.4810652668510889,1.0,0.716,0.6944,0.7521,0.5439,0.4086491911900626
1500,afr,vie,0.9409,27,33,0.0100999011966187,3000,1934,1.5511892450879008,0.1568043561492321,0.203484865408243,0.0526267976760774,1.0,0.7418,0.7101,0.8302,0.5648,0.5061103696484424
1501,afr,uig,0.9435,21,39,0.0036227906466132,3456,1934,1.7869700103412616,0.4374610522567435,0.203484865408243,1.322145013376545,1.0,0.655,0.7315,1.0279,1.3565,0.5446426357706096
1502,afr,ell,0.9429,22,38,0.0090020858491601,2521,1934,1.3035160289555323,0.2837253360022877,0.203484865408243,0.1554972481378274,0.8919,0.7594,0.7748,0.8136,0.6346,0.38993567716491767
1503,afr,sme,0.9443,19,41,0.0057086398067844,3122,1934,1.6142709410548086,0.4513223794042703,0.203484865408243,1.4834395779913176,1.0,0.718,0.848,1.2118,1.3565,0.5033500053141682
1504,afr,glg,0.9397,32,28,0.0233834669008672,3993,1934,2.064632885211996,0.2302721876615389,0.203484865408243,0.0173298330197284,0.9273,0.7303,0.7445,0.7243,0.5886,0.4115946261146108
1505,afr,srp,0.9417,25,35,0.0188824239762871,3891,1934,2.011892450879007,0.3111760696308725,0.203484865408243,0.2800891207264667,0.9087,0.6384,0.7235,1.1101,1.3565,0.4083663474566692
1506,afr,got,0.9466,7,53,0.0042814798550883,5401,1934,2.792657704239917,0.1811019353439708,0.203484865408243,0.012099561992324,0.641,0.6322,0.7245,1.2118,1.3565,0.42247273315395567
1507,afr,tur,0.94,29,31,0.0063673290152596,5635,1934,2.9136504653567736,0.5061541783632045,0.203484865408243,2.2124453675428333,1.0,0.7579,0.7565,0.7252,0.5101,0.3824697602166138
1508,afr,zho,0.9388,35,25,0.0010978153474585,4997,1934,2.5837642192347468,0.9869043288468534,0.203484865408243,14.822603366344037,1.0,0.7873,0.7652,0.7594,0.6506,0.5470139929371923
1509,afr,urd,0.9399,30,30,0.0094412119881435,5130,1934,2.65253360910031,0.1056406117958751,0.203484865408243,0.2312098983716687,0.9087,0.6672,0.6135,0.7834,0.5789,0.40332702551225064
1510,afr,chu,0.9422,23,37,0.0001097815347458,6337,1934,3.2766287487073424,0.1959524016329366,0.203484865408243,0.0013702817607116,0.8919,0.7036,0.766,1.2118,1.3565,0.40315110381571756
1511,afr,swe,0.9482,3,57,0.022066088483917,6026,1934,3.1158221302998967,0.2404336943809909,0.203484865408243,0.0329713804808254,0.6936,0.7675,0.7486,0.6836,0.5327,0.5082818054042727
1512,afr,dan,0.9447,17,43,0.0340322757712152,5512,1934,2.8500517063081694,0.2897915761056075,0.203484865408243,0.1798974071303717,0.6936,0.761,0.8739,1.2118,1.3565,0.47611082485526623
1513,afr,ind,0.9387,36,24,0.0385333186957953,5593,1934,2.891933815925543,0.2927781145801758,0.203484865408243,0.1925630809619286,1.0,0.7315,0.7056,0.8252,0.554,0.5043336699432356
1514,afr,ukr,0.9413,26,34,0.0097705565923811,5873,1934,3.036711478800413,0.4399821508255243,0.203484865408243,1.3507907991699388,0.8919,0.7405,0.7367,0.7447,0.509,0.43877438521978085
1515,afr,fas,0.9382,37,23,0.0002195630694917,5997,1934,3.100827300930713,0.15688157524207,0.203484865408243,0.0524528307477882,0.9087,0.76,0.7672,0.8302,0.6056,0.3754480035353168
1516,afr,heb,0.9354,47,13,0.0072455812932264,6216,1934,3.21406411582213,0.4067013046511386,0.203484865408243,0.997363448940426,1.0,0.7254,0.741,0.7662,0.6047,0.35787505973909817
1517,afr,eus,0.9393,33,27,0.0138324733779778,8993,1934,4.64994829369183,0.3519527880166261,0.203484865408243,0.5323546319871556,0.9724,0.768,0.7781,0.8516,0.6547,0.4133069236965381
1518,afr,lav,0.9338,51,9,0.0128444395652651,7703,1934,3.982936918304033,0.37546297265061,0.203484865408243,0.7143023900368384,0.86,0.744,0.8643,0.8136,1.3565,0.47754464777709876
1519,afr,slv,0.9401,28,32,0.0236030299703589,8000,1934,4.136504653567736,0.3676498731122853,0.203484865408243,0.6508740492385962,0.8919,0.7473,0.7523,0.738,0.516,0.418594153373362
1520,afr,hrv,0.9357,44,16,0.028104072894939,8889,1934,4.5961737331954495,0.2981575694863614,0.203484865408243,0.2164638293547789,0.9087,0.6824,0.6232,0.738,0.5539,0.41989846934554503
1521,afr,ron,0.9333,52,8,0.0335931496322318,9524,1934,4.924508790072389,0.2570438554726763,0.203484865408243,0.0692788279582057,0.9147,0.6501,0.6035,0.8989,0.5535,0.41645270936533946
1522,afr,slk,0.9398,31,29,0.0160281040728949,10604,1934,5.482936918304033,0.4130087201061381,0.203484865408243,1.0602364340640418,0.8919,0.7036,0.766,1.2118,1.3565,0.43295175087841037
1523,afr,bul,0.9469,5,55,0.0111977165440772,11138,1934,5.75904860392968,0.2891950325041875,0.203484865408243,0.1774191348117806,0.9014,0.6705,0.614,0.8197,0.5526,0.3995386357511017
1524,afr,por,0.9352,48,12,0.0348007465144362,12078,1934,6.245087900723888,0.1985895453616555,0.203484865408243,0.0005787592621751,0.9273,0.7683,0.7643,0.7177,0.5106,0.4012661135984261
1525,afr,nld,0.9419,24,36,0.1758700186628609,13583,1934,7.023267838676318,0.2163749886307094,0.203484865408243,0.0040128221448523,0.4544,0.7587,0.7469,0.6983,0.4737,0.457065212865054
1526,afr,eng,0.9362,41,19,0.0484136568229223,16622,1934,8.594622543950361,0.1746279711803919,0.203484865408243,0.0201110593978608,0.6638,0.7894,0.7749,0.789,0.5519,0.5125261620442828
1527,afr,ita,0.8105,58,2,0.0313975189373147,14167,1934,7.325232678386763,0.2090539911907565,0.203484865408243,0.0007490483077302,0.9196,0.769,0.7698,0.7447,0.5478,0.4077742867520651
